-1.342307307368e-04,-4.738154085586e-04,4.371028561400e-02
-1.324364917679e-04,-4.809197224110e-04,4.543356289628e-02
-1.148457389206e-04,-4.814325580961e-04,4.816017035989e-02
-1.249893231119e-04,-4.603323405232e-04,5.080095962194e-02
-1.221185889477e-04,-4.758775232494e-04,5.313192273388e-02
-1.491103524245e-04,-4.680924883978e-04,5.456779070732e-02
-1.343184985103e-04,-4.710380632824e-04,5.528422545285e-02
-1.528524721834e-04,-4.924893970030e-04,5.564960735569e-02
-1.485814835860e-04,-4.772285061085e-04,5.582424901866e-02
-1.748252694824e-04,-5.046330704258e-04,5.593549898357e-02
-1.679505068495e-04,-4.755502724585e-04,5.606252599864e-02
-1.828642361517e-04,-4.646719469602e-04,5.615178616608e-02
-1.614766148066e-04,-4.701906088376e-04,5.643765025343e-02
-1.933531419382e-04,-4.863151314970e-04,5.723715554632e-02
-1.903030325394e-04,-4.659887305729e-04,5.794945817979e-02
-2.079211447494e-04,-4.762548937887e-04,5.841794723119e-02
-1.978607414799e-04,-4.683648976152e-04,5.867966063215e-02
-2.066674608585e-04,-4.734086704634e-04,5.811446906318e-02
-2.098411529659e-04,-4.599646593243e-04,5.561473117996e-02
-2.298536299321e-04,-4.778895705148e-04,5.364476425802e-02
-2.378460887513e-04,-4.720748917701e-04,5.285376181700e-02
-2.385988363613e-04,-4.762893775008e-04,5.293924331272e-02
-2.676166850648e-04,-4.803767273891e-04,5.339322856526e-02
-2.383903535446e-04,-4.622318668105e-04,5.400083643144e-02
-2.523074426932e-04,-4.846895572273e-04,5.449659039789e-02
-2.655102227749e-04,-4.489663272063e-04,5.486891128339e-02
-2.599296453099e-04,-4.628898603942e-04,5.515139147974e-02
-2.680532265771e-04,-4.793294900474e-04,5.529453569216e-02
-2.881079180668e-04,-4.665452533217e-04,5.546216625953e-02
-3.070996103105e-04,-4.943054961177e-04,5.551605441906e-02
-3.156349663556e-04,-4.838758411958e-04,5.562788834959e-02
-3.221887976537e-04,-4.981059537146e-04,5.571400900772e-02
-3.199093250572e-04,-4.672956156793e-04,5.592817557869e-02
-3.241904859834e-04,-4.610421525290e-04,5.675252711171e-02
-3.522263283742e-04,-4.677599916209e-04,5.905867156184e-02
-3.566268613469e-04,-4.717677954421e-04,6.353377966639e-02
-3.610336994910e-04,-4.833849084628e-04,6.540031530767e-02
-3.802157316102e-04,-4.590960536614e-04,6.750808711649e-02
-3.789029967862e-04,-4.639595608059e-04,6.370686039736e-02
-3.627456109712e-04,-4.687820547843e-04,5.911043336528e-02
-3.979586536644e-04,-4.751502396653e-04,5.601328047123e-02
-4.034715932733e-04,-4.765619850961e-04,5.454117653744e-02
-4.196406347887e-04,-4.845145100102e-04,5.416263101665e-02
-4.227251602629e-04,-4.691989436922e-04,5.434633896311e-02
-4.233310610573e-04,-4.695819668952e-04,5.469438991349e-02
-4.123424999563e-04,-4.746625906376e-04,5.619614337843e-02
-4.393486872942e-04,-4.712795478067e-04,6.021211229108e-02
-4.637549609896e-04,-5.009577127364e-04,6.150467402404e-02
-4.662489604357e-04,-4.609552535070e-04,6.065641022678e-02
-4.743463567536e-04,-4.726600962064e-04,5.904630541772e-02
-4.758679831980e-04,-4.776667280170e-04,5.754427862757e-02
-4.890356111247e-04,-4.721810887188e-04,5.759131700779e-02
-4.805308236797e-04,-4.582274548750e-04,6.321993952167e-02
-4.869154928286e-04,-4.645022063320e-04,7.173033476874e-02
-4.863025070421e-04,-4.830366471209e-04,7.314963521844e-02
-5.053433191193e-04,-4.763270316795e-04,6.919868145064e-02
-4.991891300534e-04,-4.721262715612e-04,6.469404373638e-02
-5.108666389049e-04,-4.804741310735e-04,6.135684381775e-02
-5.250699957742e-04,-4.859612499540e-04,6.026425619712e-02
-5.079348878638e-04,-4.734589907726e-04,6.096619675873e-02
-5.264873383055e-04,-4.604281348901e-04,6.055365614839e-02
-5.170321157948e-04,-4.787629830658e-04,6.027939620481e-02
-5.269500623086e-04,-4.688127616807e-04,6.364595641480e-02
-5.395323039608e-04,-4.548650822923e-04,6.751773403766e-02
-5.422600727201e-04,-4.663733919428e-04,6.666012180540e-02
-5.552950694749e-04,-4.883864089612e-04,6.328055193990e-02
-5.463159900359e-04,-4.846434262893e-04,5.963564970216e-02
-5.508027867052e-04,-4.822943656717e-04,5.801887160123e-02
-5.550279910125e-04,-4.797462518051e-04,5.958110819392e-02
-5.752197955218e-04,-4.550955969294e-04,5.974936966390e-02
-5.669472295722e-04,-4.637408684279e-04,6.000527463380e-02
-5.617431508114e-04,-4.792779343210e-04,6.190338866509e-02
-5.687542378254e-04,-4.755158595881e-04,6.127783935153e-02
-5.616953905303e-04,-4.702326460620e-04,6.067291481486e-02
-5.808848282669e-04,-4.750062003714e-04,6.266114391633e-02
-5.756313139926e-04,-4.763550191017e-04,6.233639091624e-02
-5.807922325118e-04,-4.938866624807e-04,6.112600856250e-02
-5.853280525514e-04,-4.946664519255e-04,5.991033646615e-02
-5.782448231173e-04,-4.633160524176e-04,5.906287577648e-02
-5.672197778210e-04,-4.682167353341e-04,6.040949097132e-02
-5.728375863043e-04,-4.715041788777e-04,6.423492534122e-02
-5.750850880162e-04,-4.801585967163e-04,6.340092243215e-02
-5.791949545255e-04,-4.774609459415e-04,5.992027683703e-02
-5.784606697006e-04,-4.720704850804e-04,5.657596723449e-02
-5.960866600390e-04,-4.703280387581e-04,5.546326001513e-02
-5.852293244004e-04,-4.717686839951e-04,6.078135463451e-02
-5.894449659678e-04,-4.864171759368e-04,6.455464401461e-02
-5.652361312229e-04,-4.940925364848e-04,6.280685137062e-02
-5.777009533858e-04,-4.809459666865e-04,5.918733102772e-02
-5.951689540780e-04,-4.880931228738e-04,5.863636757522e-02
-5.979052093465e-04,-4.864871425426e-04,6.027854671640e-02
-5.984879804828e-04,-4.844168152293e-04,5.873492094361e-02
-5.874965402484e-04,-4.863188628279e-04,5.891811919446e-02
-5.733731709654e-04,-4.792169371837e-04,5.983503198149e-02
-6.035063581606e-04,-4.761964427163e-04,5.820916341418e-02
-5.784692071984e-04,-4.677069457123e-04,5.904499766893e-02
-5.912932507925e-04,-4.673397979632e-04,5.955835633677e-02
-5.721138922610e-04,-4.861797995711e-04,5.822233474828e-02
-6.087244636461e-04,-4.926109332548e-04,5.598712621395e-02
-5.881326507904e-04,-4.676380228150e-04,5.385726977693e-02
-5.786013490336e-04,-4.737931812902e-04,5.392545347695e-02
-6.039177201842e-04,-4.763322828366e-04,5.926914655061e-02
-5.992397225185e-04,-4.748305331875e-04,5.961775203286e-02
-5.939636344436e-04,-4.587415357294e-04,5.773441817473e-02
-5.961646387789e-04,-4.751899396223e-04,5.671747332053e-02
-6.084881629675e-04,-4.974504521945e-04,5.614106597477e-02
-5.949228407047e-04,-4.660223599005e-04,5.550271526829e-02
-5.984787884188e-04,-4.630145096415e-04,5.554199629114e-02
-5.825098321139e-04,-4.919538809254e-04,5.617637842488e-02
-6.085223449901e-04,-4.744789880845e-04,5.643775956878e-02
-6.168883625435e-04,-4.754868381864e-04,5.654321412430e-02
-6.050569119225e-04,-4.652169932565e-04,5.709711714189e-02
-5.975440375323e-04,-4.632371755190e-04,5.748719816893e-02
-6.042202246022e-04,-4.799237716733e-04,5.744637985546e-02
-6.073739751287e-04,-4.747943542047e-04,5.857690564278e-02
-5.934095384390e-04,-4.836133972493e-04,6.376078887661e-02
-6.060187542829e-04,-4.753756294992e-04,6.790584546047e-02
-5.959776593727e-04,-4.842755699358e-04,6.681147236395e-02
-6.015879073971e-04,-5.004405787030e-04,6.411170924912e-02
-6.153874029167e-04,-4.686973549590e-04,6.158293235785e-02
-5.987367792386e-04,-4.670221185002e-04,5.975420562982e-02
-6.067605945788e-04,-4.673793723048e-04,5.870043116170e-02
-6.054859227049e-04,-4.666730317585e-04,5.822086714761e-02
-6.110302637268e-04,-4.719749450888e-04,5.811692519114e-02
-6.292464824753e-04,-4.668892092614e-04,5.816959336062e-02
-6.016117512502e-04,-4.669875465259e-04,5.829848783287e-02
-6.156345709485e-04,-4.851466344496e-04,5.837716898441e-02
-6.144808797615e-04,-4.594095863246e-04,5.843716753498e-02
-6.016909137969e-04,-4.768883030812e-04,5.847182259731e-02
-6.234048572367e-04,-4.825056023215e-04,5.849914257260e-02
-6.030476970267e-04,-4.810294671820e-04,5.849252557732e-02
-6.238720349785e-04,-4.640768908935e-04,5.848988092330e-02
-6.361170059819e-04,-4.722200871761e-04,5.846494896832e-02
-6.251074064920e-04,-4.850646289192e-04,5.848906961546e-02
-5.947945810902e-04,-4.773701916434e-04,5.847528204436e-02
-6.244923288676e-04,-4.719860419023e-04,5.848597457498e-02
-6.008335986252e-04,-4.728599844562e-04,5.846263542298e-02
-6.125009054330e-04,-4.600588915487e-04,5.848282622719e-02
-6.152146449239e-04,-4.646421445791e-04,5.848824749137e-02
-6.096424702235e-04,-4.672324791677e-04,5.847303900646e-02
-6.131229460067e-04,-4.647961784208e-04,5.849342976944e-02
-6.068754142206e-04,-4.720508352143e-04,5.847519090162e-02
-6.038665069781e-04,-4.713603136402e-04,5.848443227706e-02
-6.168451614457e-04,-4.609043778323e-04,5.847598165997e-02
-6.097695514171e-04,-4.789861658033e-04,5.847877555976e-02
-6.047985380491e-04,-4.968175423706e-04,5.846827923688e-02
-6.145452877462e-04,-4.764294295406e-04,5.848100036110e-02
-6.137768280752e-04,-4.669665474644e-04,5.846469350490e-02
-6.120141522814e-04,-5.005878144580e-04,5.847143793653e-02
-6.088152941146e-04,-4.620580627666e-04,5.848455768501e-02
-6.090797988207e-04,-4.739398095531e-04,5.847376056909e-02
-6.415233838624e-04,-4.842043469758e-04,5.847487633264e-02
-6.004551251380e-04,-4.799336774973e-04,5.849012667113e-02
-6.287131582638e-04,-4.629923275566e-04,5.846837552235e-02
-6.239156601140e-04,-4.642437649814e-04,5.849011435203e-02
-6.150827507980e-04,-4.766800669536e-04,5.846977140118e-02
-5.873449481868e-04,-4.625774670053e-04,5.847427724621e-02
-6.245885415836e-04,-4.871387925228e-04,5.847524072692e-02
-6.190106164894e-04,-4.757555675219e-04,5.849204887545e-02
-6.041915067243e-04,-4.856620468850e-04,5.847465893635e-02
-6.019289140085e-04,-4.907310210179e-04,5.848142056493e-02
-6.130288582398e-04,-4.692718609654e-04,5.848460990910e-02
-5.933385091765e-04,-4.883212575073e-04,5.847300954974e-02
-6.023719816284e-04,-4.772410221399e-04,5.847806417178e-02
-6.097671999186e-04,-4.637041044766e-04,5.848233768302e-02
-6.065236662351e-04,-4.726977064998e-04,5.848800190142e-02
-6.299688030111e-04,-4.928956393265e-04,5.848550959672e-02
-6.205600089260e-04,-4.896836614712e-04,5.847320230214e-02
-6.275472069746e-04,-4.929901085411e-04,5.848886713102e-02
-6.067001359469e-04,-4.850195238937e-04,5.846020157151e-02
-6.124080817784e-04,-4.836256509584e-04,5.847613687888e-02
-6.003326825947e-04,-5.070925951436e-04,5.849264965309e-02
-6.157192340623e-04,-5.049868493366e-04,5.849042575028e-02
-6.083993403507e-04,-4.834233897959e-04,5.847494757995e-02
-6.154879052218e-04,-4.652310851448e-04,5.845504192985e-02
-6.186587711881e-04,-4.508344506753e-04,5.849075123297e-02
-6.181943586370e-04,-4.875063438881e-04,5.847438210412e-02
-6.124105749876e-04,-4.821843997156e-04,5.847246353778e-02
-6.040805920264e-04,-4.792152155638e-04,5.847613140918e-02
-6.325552567858e-04,-4.736264477010e-04,5.849526502789e-02
-6.123962540840e-04,-4.805053156083e-04,5.848553943770e-02
-6.183492824192e-04,-4.832044471364e-04,5.846601521353e-02
-6.012524909664e-04,-4.700948918249e-04,5.847964930342e-02
-6.198746309991e-04,-4.594256376727e-04,5.846482468223e-02
-6.221331741898e-04,-4.711380586009e-04,5.847745135617e-02
-6.201012015907e-04,-4.997196271866e-04,5.847354420075e-02
-5.916876089458e-04,-4.733206567103e-04,5.847078036641e-02
-6.220565583561e-04,-4.960825596932e-04,5.848289188634e-02
-6.267164463196e-04,-4.765403752181e-04,5.847170209836e-02
-6.213283323149e-04,-4.763272453097e-04,5.847419344536e-02
-6.141889971758e-04,-4.751759115329e-04,5.847670067635e-02
-6.260442842603e-04,-4.762498207079e-04,5.849229457453e-02
-6.072394385654e-04,-4.970785364272e-04,5.845205230617e-02
-6.199351578715e-04,-4.770499989497e-04,5.848047162840e-02
-6.260190066740e-04,-4.831665125671e-04,5.846884893526e-02
-6.206280786927e-04,-4.683541935442e-04,5.847038243246e-02
-6.177658088262e-04,-4.841149381896e-04,5.847221135446e-02
-5.941159106868e-04,-4.736943119219e-04,5.847151012813e-02
-6.188184088813e-04,-4.673163527691e-04,5.849022872644e-02
-6.163455287123e-04,-4.640914882835e-04,5.845472539659e-02
-6.109246576642e-04,-4.727768893822e-04,5.849045301238e-02
-6.070788090682e-04,-4.896402940354e-04,5.845596859763e-02
-6.142267244371e-04,-4.696224147843e-04,5.848061021925e-02
-6.312935293380e-04,-4.775477887485e-04,5.848192482244e-02
-6.316778581521e-04,-4.699709386109e-04,5.847241422634e-02
-6.103168052931e-04,-4.554701378943e-04,5.847560424445e-02
-6.190921517799e-04,-4.825608245660e-04,5.848193306974e-02
-6.224496683416e-04,-4.588590643102e-04,5.848532903292e-02
-6.062428638387e-04,-4.768855139055e-04,5.847387282847e-02
-6.119451018520e-04,-4.754889054944e-04,5.849187516742e-02
-6.249215530687e-04,-4.637451417871e-04,5.847442383720e-02
-6.144839618827e-04,-5.038103178954e-04,5.848438573958e-02
-6.058312956583e-04,-4.797126425451e-04,5.848603493541e-02
-6.216843922147e-04,-4.808977489297e-04,5.847750777428e-02
-6.051012506276e-04,-4.762827292957e-04,5.847184426420e-02
-6.196153440641e-04,-4.924174643016e-04,5.847570986884e-02
-6.015679219189e-04,-4.940692949454e-04,5.845850372134e-02
-6.206163048290e-04,-4.833298514491e-04,5.848641691318e-02
-6.098644553703e-04,-4.729503509402e-04,5.849423837390e-02
-6.055714875828e-04,-4.703764013534e-04,5.846675159228e-02
-5.988529328960e-04,-4.754748894989e-04,5.845865008087e-02
-6.386492350856e-04,-4.865113121191e-04,5.846479106185e-02
-6.056411603339e-04,-4.824590962194e-04,5.846428725636e-02
-6.082489503996e-04,-4.748104902042e-04,5.846632349767e-02
-5.955959878037e-04,-4.666581323541e-04,5.847477533803e-02
-6.254062964643e-04,-4.819148072961e-04,5.848343670095e-02
-6.143835902748e-04,-4.806863671270e-04,5.849150946960e-02
-6.035442402634e-04,-4.618327118074e-04,5.848280836562e-02
-5.997697581250e-04,-4.876498021254e-04,5.848507381097e-02
-6.132775019339e-04,-4.784280417603e-04,5.847760480586e-02
-6.281420110525e-04,-4.818722329396e-04,5.848330150138e-02
-6.086921044215e-04,-4.907889585588e-04,5.848000536048e-02
-6.083393337093e-04,-4.817238293249e-04,5.846499812014e-02
-6.062431498748e-04,-4.759399033396e-04,5.846981228660e-02
-6.132743178640e-04,-4.983887217527e-04,5.848712245461e-02
-6.275648784566e-04,-4.604079065025e-04,5.848584626619e-02
-6.101531376288e-04,-4.668373373711e-04,5.847268192110e-02
-6.113644142687e-04,-4.924611418751e-04,5.848104575603e-02
-6.131360932358e-04,-4.768820733439e-04,5.848504206961e-02
-6.224354429349e-04,-4.914036250916e-04,5.846610801018e-02
-6.072365018071e-04,-4.820234487120e-04,5.845956257144e-02
-6.171578805123e-04,-4.876130403495e-04,5.847534859481e-02
-6.094335085862e-04,-4.755380874435e-04,5.849782426048e-02
-6.148640637065e-04,-4.747816032882e-04,5.847987485754e-02
-6.098447336598e-04,-4.701899758579e-04,5.847272002575e-02
-6.140403016701e-04,-4.696750808939e-04,5.846416085933e-02
-5.963639396640e-04,-4.842500031550e-04,5.846883684171e-02
-6.065962157180e-04,-4.872013484778e-04,5.847106950750e-02
-6.265050233623e-04,-4.977454215982e-04,5.847321150759e-02
-6.135096070921e-04,-4.777564271883e-04,5.847901373374e-02
-6.109214919405e-04,-4.706398269441e-04,5.846891842066e-02
-6.171809405231e-04,-4.705320836543e-04,5.847189680253e-02
-6.003448834662e-04,-4.773611821996e-04,5.847847831166e-02
-6.028860253053e-04,-4.923726389457e-04,5.848440147247e-02
-6.129030557958e-04,-4.894877617694e-04,5.848561743142e-02
-6.243287371461e-04,-4.831357043436e-04,5.848095070041e-02
-6.256056667979e-04,-4.799423499840e-04,5.848633566529e-02
-6.430622707256e-04,-4.726042863872e-04,5.847837584608e-02
-6.078233146098e-04,-4.814460132543e-04,5.848047684844e-02
-6.098829790488e-04,-4.754280120956e-04,5.848356938213e-02
-6.036765599191e-04,-4.795408021614e-04,5.847870813602e-02
-6.290151014099e-04,-4.728463461284e-04,5.848608721953e-02
-6.143050402869e-04,-4.813562470368e-04,5.847958563800e-02
-6.007665415808e-04,-4.831569610538e-04,5.847219465250e-02
-6.088214550317e-04,-4.721632960532e-04,5.847332713574e-02
-6.008572882337e-04,-4.672012662191e-04,5.847651914200e-02
-6.178963222254e-04,-4.670866626107e-04,5.847326685580e-02
-6.147646139851e-04,-4.807277530013e-04,5.848283932528e-02
-6.180990445017e-04,-4.701713225764e-04,5.846919187570e-02
-6.010220177330e-04,-4.882692716997e-04,5.847732759793e-02
-6.036256527722e-04,-4.804471763869e-04,5.847853756899e-02
-6.063115911701e-04,-4.721141314981e-04,5.847440562184e-02
-6.105663633633e-04,-4.928211317015e-04,5.847580449017e-02
-6.200699954633e-04,-4.783197182697e-04,5.849342971851e-02
-6.129844918092e-04,-4.756122399108e-04,5.850270128576e-02
-6.090556330918e-04,-4.946615797230e-04,5.847945432618e-02
-6.333304409480e-04,-4.640813656074e-04,5.848618758591e-02
-6.124083452477e-04,-4.855522817884e-04,5.848867053101e-02
-6.193430768207e-04,-4.758130570231e-04,5.848039870398e-02
-6.031123703423e-04,-4.779561699884e-04,5.848408680322e-02
-6.353341687344e-04,-4.934726482311e-04,5.848219706013e-02
-6.119636080228e-04,-4.825656148746e-04,5.847137781029e-02
-5.999479272276e-04,-4.762633052174e-04,5.846076613489e-02
-5.971335067869e-04,-4.672887796183e-04,5.848766519557e-02
-6.053911538828e-04,-4.641330230875e-04,5.846649375235e-02
-6.140314084604e-04,-4.847329780382e-04,5.846823254797e-02
-6.171042926297e-04,-4.937431319554e-04,5.848435151256e-02
-6.029841752451e-04,-4.763788330997e-04,5.844086505385e-02
-6.133574232985e-04,-4.753422749395e-04,5.847237496073e-02
-6.141179809873e-04,-4.869398642036e-04,5.848277985069e-02
-6.153741040151e-04,-4.861346621688e-04,5.846799672145e-02
-6.245988152358e-04,-4.817595765594e-04,5.846695302989e-02
-5.998638353475e-04,-4.757572179137e-04,5.846496859522e-02
-5.968706864650e-04,-4.898711465280e-04,5.847297629816e-02
-5.840113627045e-04,-4.785485346879e-04,5.848187013544e-02
-6.228090679059e-04,-4.521743855726e-04,5.846909789125e-02
-6.210857091418e-04,-4.772849533630e-04,5.847075894826e-02
-6.207196625354e-04,-4.678890524879e-04,5.848861490813e-02
-6.156734919358e-04,-4.707222790053e-04,5.845635098922e-02
-6.152194511486e-04,-4.857341106977e-04,5.849055591898e-02
-6.053815778131e-04,-4.895374065377e-04,5.848425664999e-02
-6.259918391578e-04,-4.654705360004e-04,5.848804650122e-02
-5.987952763888e-04,-4.704384902830e-04,5.848995165798e-02
-6.185634302227e-04,-4.765330816959e-04,5.848092061365e-02
-6.153183319810e-04,-4.709118386195e-04,5.847464450721e-02
-6.239885888562e-04,-4.719767032107e-04,5.848605673782e-02
-5.976637149132e-04,-4.721802285708e-04,5.847230504151e-02
-5.990380587235e-04,-4.805646810560e-04,5.847582377260e-02
-6.121377601147e-04,-4.824494091913e-04,5.848214795151e-02
-6.219108163776e-04,-4.748070011551e-04,5.847338443937e-02
-6.073999311837e-04,-4.850088637063e-04,5.848244854315e-02
-6.264632011579e-04,-4.805223063336e-04,5.847480451871e-02
-6.052691151552e-04,-4.634157491814e-04,5.846532309624e-02
-6.006572803443e-04,-4.872722044816e-04,5.847035415809e-02
-6.074926173341e-04,-4.862459097417e-04,5.848845596574e-02
-6.070364729993e-04,-4.604804659898e-04,5.849175141884e-02
-6.115108462126e-04,-5.007541155642e-04,5.847876896047e-02
-6.166354640271e-04,-4.682780979415e-04,5.849202081390e-02
-6.074202088229e-04,-4.669127526718e-04,5.848230988113e-02
-6.011296264177e-04,-4.763555832319e-04,5.846317987016e-02
-6.091958457972e-04,-4.686913459587e-04,5.848085041112e-02
-6.132917013737e-04,-4.906797473446e-04,5.848030855122e-02
-6.238789710977e-04,-4.603496970226e-04,5.848389633957e-02
-6.146067568551e-04,-4.932681774513e-04,5.847905229075e-02
-6.325647682814e-04,-4.708700650731e-04,5.847921643442e-02
-6.205493419174e-04,-4.720480871761e-04,5.846825417666e-02
-6.445202271124e-04,-4.881970478159e-04,5.846932580243e-02
-6.111275547909e-04,-4.830825148197e-04,5.848072077879e-02
-6.347367107509e-04,-4.685409337249e-04,5.846148522323e-02
-6.184002750587e-04,-4.772006349903e-04,5.845615172802e-02
-6.236158151722e-04,-4.596894184210e-04,5.847813045720e-02
-6.086636363278e-04,-4.764452679360e-04,5.847080209924e-02
-5.932842760075e-04,-4.742334965336e-04,5.847337979912e-02
